"","pop","ZIP","pop_share"
"2505",264,96034,0.00000857760834835227
"2507",3061,96035,0.0000994547695238875
"2512",2502,96041,0.0000812923336650658
"2513",831,96044,0.0000269999717328816
"2514",255,96046,0.00000828518988193117
"2516",809,96048,0.0000262851710371856
"2518",363,96050,0.0000117942114789844
"2520",1024,96051,0.0000332707232905785
"2521",1450,96052,0.0000471118640345106
"2522",219,96054,0.00000711551601624677
"2523",3351,96055,0.00010887714233079
"2524",1317,96056,0.000042790568919621
"2525",1154,96057,0.0000374945455833277
"2526",589,96058,0.0000191371640802253
"2527",592,96059,0.0000192346369023657
"2531",3840,96064,0.000124765212339669
"2532",340,96065,0.0000110469198425749
"2533",6004,96067,0.000195075608043587
"2534",121,96068,0.00000393140382632812
"2535",738,96069,0.0000239783142465302
"2537",3582,96073,0.000116382549635598
"2539",305,96075,0.00000990973691760395
"2541",21762,96080,0.00070706785180622
"2544",340,96086,0.0000110469198425749
"2546",3594,96088,0.000116772440924159
"2548",511,96091,0.0000166028707045758
"2550",3171,96093,0.000103028773002368
"2551",5227,96094,0.000169830147109232
"2553",7726,96097,0.000251025007952158
"2554",4228,96101,0.00013737169733649
"2555",1294,96103,0.0000420432772832115
"2556",510,96104,0.0000165703797638623
"2557",110,96105,0.00000357400347848011
"2559",933,96107,0.000030314047685654
"2560",7,96108,0.000000227436584994189
"2561",606,96109,0.0000196895100723541
"2562",108,96110,0.0000035090215970532
"2563",69,96111,0.00000224187490922843
"2564",168,96112,0.00000545847803986054
"2565",2129,96113,0.0000691732127789469
"2566",2813,96114,0.0000913970162269505
"2567",198,96115,0.0000064332062612642
"2568",150,96116,0.00000487364110701834
"2569",184,96117,0.00000597833309127583
"2570",1298,96118,0.0000421732410460653
"2571",71,96119,0.00000230685679065535
"2572",914,96120,0.0000296967198120984
"2573",229,96121,0.00000744042542338133
"2574",3671,96122,0.000119274243359095
"2576",366,96124,0.0000118916843011247
"2577",264,96125,0.00000857760834835227
"2578",85,96126,0.00000276172996064372
"2579",635,96128,0.0000206317473530443
"2580",28,96129,0.000000909746339976756
"2581",18949,96130,0.00061567083557927
"2584",98,96133,0.00000318411218991865
"2585",1969,96134,0.000063974662264794
"2587",120,96136,0.00000389891288561467
"2588",3118,96137,0.000101306753144554
"2589",964,96140,0.0000313212668477712
"2590",538,96141,0.0000174801261038391
"2591",616,96142,0.0000200144194794886
"2592",3142,96143,0.000102086535721677
"2593",2653,96145,0.0000861984657127976
"2594",790,96146,0.0000256678431636299
"2595",604,96148,0.0000196245281909272
"2596",23635,96150,0.000767923383762522
"2600",23635,96158,0.000767923383762522
"2602",23635,96151,0.000767923383762522
"2603",0,96155,0
"2604",14610,96161,0.000474692643823586
